Date,Close,High,Low,Open,Volume,simple_return,log_return
2021-03-26,368.8882751464844,369.2888490443927,363.58756519155156,364.18376357430776,114409100,0.016114960061876182,0.01598649242255036
2021-03-29,368.7018737792969,369.60551031662703,365.935071468474,367.4162848468423,108107600,-0.0005053057517576676,-0.0005054334617325826
2021-03-30,367.7237243652344,368.3944651831491,366.1306971541533,367.4349359437374,76262200,-0.0026529548223777066,-0.0026564801434145126
2021-03-31,369.2142639160156,370.77001997622074,368.26405952663214,368.2920058783888,112734200,0.0040534223168609,0.004045229332908462
2021-04-01,373.2013854980469,373.257306623369,370.9376460344491,371.1425953951237,99682900,0.010798937017607146,0.010741044906504618
2021-04-05,378.5580749511719,379.09840904135075,375.7819756542243,375.8564897892532,91684800,0.014353348249166675,0.014251314141270392
2021-04-06,378.3344421386719,379.3778104361055,377.66370131465686,377.9990859414913,62021000,-0.0005907490218742817,-0.0005909235828288987
2021-04-07,378.7723388671875,379.1170200378233,377.7103490017058,378.16681558663885,55836300,0.0011574328946639678,0.0011567635856149002
2021-04-08,380.57025146484375,380.62614416673193,379.08903800549706,380.02062094317336,57863100,0.004746683992377543,0.004735454010677364
2021-04-09,383.3370056152344,383.50471212941807,380.3280113007407,380.44912161611995,61104600,0.007270022130582143,0.007243722906728058
2021-04-12,383.4768371582031,383.7469757570129,382.135355372954,382.74087863290447,56704900,0.00036477444368920864,0.00036470792966640975
2021-04-13,384.6133728027344,385.2375459689583,382.992427357714,383.3743798281407,56551000,0.002963766085466002,0.0029593827893352807
2021-04-14,383.29974365234375,385.63799708242254,382.759409722935,384.58530399928327,61659900,-0.0034154536562730486,-0.00342129963301609
2021-04-15,387.41741943359375,387.6875864651336,385.3865753074208,385.43314308577106,60229800,0.010742704239804501,0.010685411347769541
2021-04-16,388.7121887207031,389.3177117620783,387.28686839207984,388.7028637966423,82037300,0.003342052324343925,0.003336480079179675
2021-04-19,386.8026123046875,388.227933315343,385.4797802188034,387.78079162080644,78498500,-0.00491257148971902,-0.004924677834169029
2021-04-20,383.97064208984375,386.6908489859736,382.4987247820928,385.59158768451925,81851800,-0.007321486786167286,-0.007348420413870133
2021-04-21,387.60382080078125,387.8087702377132,383.2160435505105,383.35580377133965,66793000,0.009462126299977447,0.009417640781156781
2021-04-22,384.06365966796875,388.2651075101176,383.0016699793457,387.43601353904774,97582800,-0.009133452620509797,-0.00917541832216782
2021-04-23,388.2278747558594,389.6345741269456,384.54813911119874,384.6226532391619,73209200,0.010842512648790326,0.0107841540653489
2021-04-26,389.0383605957031,389.60664100563645,388.2931055721406,388.8800074072831,52182400,0.0020876549381041443,0.0020854788146707558
2021-04-27,388.95452880859375,389.53213415675737,387.8179963971385,389.33648125494796,51303100,-0.00021548462979592564,-0.0002155078499445481
2021-04-28,388.84271240234375,390.342575715046,388.3769209336228,389.2246648182536,51238900,-0.0002874793786113994,-0.0002875207087291903
2021-04-29,391.3206481933594,391.9354962207072,387.9483231827708,391.56286880615835,78544300,0.006372591569754338,0.0063523724613811965
2021-04-30,388.74957275390625,389.90475500080083,387.8552610382918,389.057011063111,85527000,-0.006570252429365042,-0.006591931548221287
2021-05-03,389.5880432128906,391.1158246327663,389.0943053331574,390.73387217038277,68128300,0.002156839563950186,0.0021545169246052517
2021-05-04,387.1845397949219,388.09750141176715,383.5048038327527,387.60376353614816,101591200,-0.006169345953606076,-0.0061884550024485325
2021-05-05,387.3056640625,389.0570447951,386.74670853065714,388.82414902597037,60162200,0.00031283342987364904,0.0003127845076989543
2021-05-06,390.39849853515625,390.52890537303807,385.3772524687335,387.38015025282107,74321400,0.00798551314797491,0.00795379766889144
2021-05-07,393.2398376464844,393.89195716185367,390.48235974282153,391.1624256128691,67733800,0.007278048255793257,0.007251691071230201
2021-05-10,389.3457946777344,393.81738162988034,389.2246843410474,393.59381081117,81852400,-0.009902463066955747,-0.00995181855190001
2021-05-11,385.8709411621094,386.85841675179097,382.0048778519801,384.8368977997584,116888000,-0.008924851797875943,-0.008964916848921492
2021-05-12,377.6730651855469,384.3618242624742,376.3595297518344,383.09488503627756,134811000,-0.021245123957438605,-0.021474049781425152
2021-05-13,382.2098693847656,384.1382530041698,379.1728997288725,379.21949593633536,106394000,0.012012517220389762,0.011940939583632433
2021-05-14,388.078857421875,388.9266014154042,384.9114807136324,384.9394270681594,82201600,0.015355406825460882,0.015238705711811053
2021-05-17,387.09130859375,387.9018095813703,385.0790861586322,386.9702267000928,65129200,-0.002544711749270734,-0.002547955031528184
2021-05-18,383.7562561035156,387.5943730427938,383.5978745039429,387.3521523950896,59810200,-0.008615673915154942,-0.008653003400765016
2021-05-19,382.7501525878906,382.92715562063444,377.5985000735296,379.07974196431326,106467100,-0.0026217253780838057,-0.0026251681186595546
2021-05-20,386.8677673339844,388.12541000565056,383.50476652206805,383.6258484249689,78022200,0.010757970227453395,0.010700514966424733
2021-05-21,386.5510559082031,389.5880256140857,386.0945893314259,388.3490042918943,76578700,-0.0008186555007252405,-0.0008189907821388124
2021-05-24,390.4917297363281,391.56304469550713,388.54469589363157,388.7869166152356,51376700,0.0101944459027965,0.01014283301927524
2021-05-25,389.6253356933594,391.92634725908783,389.0477586770462,391.5723411059508,57451400,-0.0022187257168129193,-0.0022211907355246946
2021-05-26,390.39849853515625,390.90153289083105,389.1781270673312,390.21217056143115,43088600,0.001984375170113184,0.0019824088984893343
2021-05-27,390.6034240722656,391.9355808710809,390.3239321287522,391.4232216191229,56707700,0.0005249137429530482,0.0005247760239259101
2021-05-28,391.30206298828125,392.42927026125136,391.06916727892735,392.1684282039611,58520200,0.00178861441799949,0.0017870167520199402
2021-06-01,390.9573974609375,393.7987138563774,390.51955237272466,393.65898211112926,54216600,-0.0008808170463289189,-0.0008812051936046999
2021-06-02,391.572265625,392.4107130596126,390.6034397848831,391.60953690489885,49097100,0.0015727242099925487,0.0015714887744355162
2021-06-03,390.1189880371094,391.2555203916502,387.79935555163786,389.2619476298755,58138800,-0.003711390503030154,-0.0037182948010879395
2021-06-04,393.6870422363281,393.98515566544813,390.1842805183219,391.96360773445116,55938800,0.009146066478772141,0.009104494500547488
2021-06-07,393.3050537109375,393.85468430384935,392.3734706525122,393.67768124837585,51555000,-0.0009702847297710093,-0.0009707557607134922
2021-06-08,393.388916015625,394.2552814880263,391.563021073544,394.162117490748,47134300,0.0002132245794865817,0.0002132018503568151
2021-06-09,392.8019714355469,394.3018348687151,392.57840061009364,394.2272923071258,48436300,-0.0014920211429008123,-0.0014931353148295303
2021-06-10,394.6278381347656,395.5780709347275,392.7087795402519,394.0223149057569,51020100,0.004648313481080191,0.0046375434341111585
2021-06-11,395.2799072265625,395.39169261710816,393.891857911201,395.17744676177955,45570800,0.001652364655466032,0.0016510010029495339
2021-06-14,396.1650085449219,396.26746903201445,394.1527857880061,395.3917787091995,42358500,0.002239176093137729,0.0022366728744182564
2021-06-15,395.43841552734375,396.35134879576736,394.56272511460134,396.31410594008616,51508500,-0.001834066618469965,-0.0018357505779613874
2021-06-16,393.2304992675781,395.8016775286566,391.19035858653814,395.5781066988787,80386100,-0.005583464259083737,-0.005599110061347174
2021-06-17,393.1001281738281,394.07827907271417,390.63143860500963,392.8206646111922,90949700,-0.0003315386115594343,-0.0003315935826352702
2021-06-18,387.7970275878906,390.5167781405025,387.5914076691271,389.8251604695109,118676300,-0.013490457534504952,-0.013582280514557775
2021-06-21,393.3487548828125,393.53569247568294,388.7410312975445,389.5541556334539,72822000,0.014316064590421895,0.014214557379904538
2021-06-22,395.45159912109375,396.28343417143736,392.61966911686017,393.339353041914,57700300,0.005346004562561069,0.00533176540602263
2021-06-23,394.97503662109375,396.33023435564223,394.89092326013605,395.52646544693147,49445400,-0.0012051095533793799,-0.001205836281814128
2021-06-24,397.31146240234375,397.7320290467191,396.8628294590152,397.1151979683019,45110300,0.005915375820298774,0.005897948676383334
2021-06-25,398.72283935546875,399.17147241602134,397.73213297075046,398.05925946140326,58129500,0.003552318739034277,0.0035460241573249712
2021-06-28,399.5265808105469,399.6948074887242,398.0498768754374,399.2462030135846,53159600,0.002015789856375738,0.002013760878208071
2021-06-29,399.74163818359375,400.5454070483023,399.2088917373543,399.9098648962996,35970500,0.0005382805134281909,0.0005381356924398362
2021-06-30,400.0780334472656,400.7509687229313,399.2555538300446,399.2835916114196,64827900,0.0008415317083314555,0.0008411778190488434
2021-07-01,402.2931213378906,402.4520211210759,400.7696685970019,400.83509959729395,53441000,0.005536639618873185,0.005521368769933327
2021-07-02,405.36810302734375,405.72326732240344,402.3772728272661,403.4521211484216,57697700,0.007643634768665031,0.007614570204412944
2021-07-06,404.62969970703125,405.6391169295271,401.9005937821132,405.4241415803903,68710400,-0.0018215624633463046,-0.0018232235257093024
2021-07-07,406.0596618652344,406.34006819983387,403.3025183056718,405.3119686849688,63549500,0.003534001975728618,0.003527772064111915
2021-07-08,402.7510681152344,403.5081166897468,399.57330096190816,400.75094475455643,97595200,-0.00814804833063687,-0.008181425103786983
2021-07-09,407.0504150390625,407.3495037546776,402.55484295981864,404.2558779418757,76238600,0.010674948533216488,0.010618373537428427
2021-07-12,408.5084228515625,408.76079142536776,406.53636552867664,406.9662877159468,52889600,0.003581885089983361,0.0035754854169605436
2021-07-13,407.1158142089844,409.2187334442086,406.854118733952,407.72331850573784,52911300,-0.0034090083941406,-0.003414832302859007
2021-07-14,407.7233581542969,409.29355967985066,406.48031165768174,408.8075333770508,64130400,0.0014923123202494892,0.0014911999287717252
2021-07-15,406.3306884765625,407.0596992666777,404.43338933545084,406.38676403559714,55126400,-0.003415722081851702,-0.0034215689785681434
2021-07-16,403.1437072753906,407.5551664644616,402.7511782522762,407.5084463264103,75874700,-0.00784331898021462,-0.00787423959279908
2021-07-19,397.19000244140625,403.20902632092094,394.38611039278754,398.3302530154178,147987000,-0.014768194880733554,-0.014878330350556628
2021-07-20,402.88189697265625,404.15300952398457,397.05913759218004,397.85357937142714,99608200,0.014330407352309171,0.014228697607968799
2021-07-21,406.143798828125,406.28401626491234,402.83522636423976,404.0782727663207,64724400,0.008096422003518677,0.008063821823884246
2021-07-22,406.9942932128906,407.23730633204167,405.3400070746696,406.3213579405747,47878500,0.0020940720681188463,0.0020918825553378354
2021-07-23,411.181396484375,411.51784981607466,408.2373157413509,408.9195778381852,63766600,0.010287867278016671,0.010235307350455771
2021-07-26,412.1908264160156,412.20018185039044,410.5458957579973,410.59261588453984,43719200,0.0024549503948168017,0.0024519419268500624
2021-07-27,410.3122253417969,411.18142503169713,407.4896224241449,411.15338725210887,67397100,-0.004557600397255612,-0.004568017922608907
2021-07-28,410.1439514160156,411.51785959844165,408.72332311063053,410.93839316496434,52472400,-0.0004101118986671315,-0.00041019601755140205
2021-07-29,411.8450012207031,412.91982079238494,411.05991487644866,411.06927031045103,47435300,0.0041474457902273,0.004138868843704738
2021-07-30,409.84490966796875,411.29357581662805,409.1532635675781,409.28412555399376,68951200,-0.004856418183554756,-0.004868248901157934
2021-08-02,408.9851379394531,412.1068017672402,408.62997362876183,411.55537295109866,58783300,-0.0020977977479631482,-0.002100001207806879
2021-08-03,412.31231689453125,412.43382344600275,407.59244339115173,409.7794757496443,58053900,0.008135207484166962,0.008102295062857213
2021-08-04,410.2842102050781,412.2843051456388,410.0505525213927,411.0319033838049,46732200,-0.004918860306498907,-0.004930997717700888
2021-08-05,412.8824768066406,412.96659014888616,411.12536648595767,411.4431375086628,38969700,0.006332845712643476,0.0063128775046132615
2021-08-06,413.5647888183594,413.9853841029397,412.91989126076,413.20029762470335,46930000,0.0016525574468453375,0.0016511934762741668
2021-08-09,413.22833251953125,413.8545192015544,412.46192839518204,413.53674814277605,41222600,-0.0008135516076923643,-0.0008138827203985838
2021-08-10,413.7422790527344,414.45260745639985,412.99458596031207,413.6768480634151,43339300,0.0012437349831979638,0.0012429621855476953
2021-08-11,414.7703857421875,414.86385451105014,413.6862107732414,414.8077789542653,44034300,0.002484896375122725,0.0024818141251171525
2021-08-12,416.01348876953125,416.15370620330873,413.72366049428854,414.62089804805976,38909400,0.00299708723205816,0.0029926049198071842
2021-08-13,416.7705078125,416.78919015715337,415.9760660634455,416.4620637284058,39470300,0.0018196983112441778,0.0018180446660585282
2021-08-16,417.75189208984375,417.8827255582406,413.9199004513762,415.4713908619817,73740000,0.0023547354214066285,0.002351967376444953
2021-08-17,415.0133972167969,415.8732414325838,412.0319231944984,415.2003062311289,92673900,-0.006555314110840538,-0.00657689454510401
2021-08-18,410.4710998535156,415.56484852636714,410.2281152693712,414.00400272308775,89351900,-0.010944941521751406,-0.011005278051306517
2021-08-19,411.1066589355469,412.3030136509168,407.61114913490746,407.7513380397817,92812200,0.0015483649939254107,0.0015471675127807654
2021-08-20,414.3778381347656,414.70496457219946,410.96644191047403,411.45246811100355,72008700,0.007957008547827105,0.00792551848945757
2021-08-23,418.02294921875,418.9295421673049,414.45265298648917,416.0602189821948,54973000,0.008796587916940934,0.008758123344197795
2021-08-24,418.6865234375,419.21926979163254,418.1724879522138,418.6865234375,38744700,0.0015874109782492152,0.001586152373215201
2021-08-25,419.5650939941406,420.0791294982954,418.49960124676494,418.87347636542324,40529700,0.002098397028467369,0.002096198468520045
2021-08-26,417.0882873535156,419.5183042507706,416.9948185830064,419.2846465858296,57829600,-0.005903271449601566,-0.005920764635161767
2021-08-27,420.81756591796875,421.19141257627103,417.836091042533,417.89216661514473,77235100,0.008941221025687174,0.00890148499242874
2021-08-30,422.6680603027344,423.4531466839395,421.2474033554113,421.4904164695936,48357400,0.004397379136797497,0.0043877389159664056
2021-08-31,422.04193115234375,422.9111310526147,421.44378220213764,422.5746776161247,59300200,-0.0014813732316139028,-0.001482471549752975
2021-09-01,422.2661437988281,423.4905077483613,422.03248612109024,422.9764722664043,48721400,0.0005312568015982677,0.00053111573466328
2021-09-02,423.5652770996094,424.3690457877398,422.3689509787344,423.6867836507604,42501000,0.0030765746197265464,0.0030718516486003943
2021-09-03,423.4625244140625,423.97658848478034,422.032540383355,422.43445331796556,47170500,-0.00024258996452797277,-0.00024261939423308125
2021-09-07,421.9483947753906,423.2101520054819,421.27545948751975,423.1166832249812,51671500,-0.0035755930014513826,-0.0035820007129128075
2021-09-08,421.434326171875,422.1446546206983,419.51831615140816,421.41564382630884,56181900,-0.0012183210313888582,-0.0012190637877950762
2021-09-09,419.6304626464844,422.98578312246457,419.387449559995,421.2380284408069,57970400,-0.004280295679225166,-0.004289482368645873
2021-09-10,416.32196044921875,421.9764655786585,416.2004538773262,421.5558988174952,89948200,-0.007884323212380417,-0.007915568830703643
2021-09-13,417.38739013671875,419.57445120398825,415.07885103030503,419.31275573342043,83738600,0.0025591484204925408,0.0025558793762985327
2021-09-14,415.1349182128906,419.03231214319595,414.2470076652523,418.8266922544094,78197100,-0.005396597925707125,-0.0054112121621117774
2021-09-15,418.6024169921875,419.0977701394543,414.4526542585058,415.5555116773011,78792200,0.008352703246992776,0.008318012461917013
2021-09-16,417.9387512207031,419.0509353227187,414.9946422008778,418.0789400972042,77786700,-0.0015854322491806183,-0.0015866903768489474
2021-09-17,413.8675842285156,417.58995585814006,413.5112822234877,417.16804186326874,118425000,-0.009741061292585451,-0.009788815802937386
2021-09-20,406.96673583984375,409.32954038102963,402.10981691745377,407.7543373535724,166445500,-0.016674049023519544,-0.016814625826107814
2021-09-21,406.58233642578125,410.59537031179264,406.05726871090457,409.30144322368784,92526100,-0.0009445475028057038,-0.0009449938688963514
2021-09-22,410.5484924316406,412.5831513891095,406.6948671942367,408.85139337293356,102350100,0.009754865498401655,0.009707593967628768
2021-09-23,415.53662109375,417.1399803704705,412.17993634176355,412.41434258074156,76396000,0.012149913479319263,0.012076695743372065
2021-09-24,416.2210693359375,416.9336734105124,413.68947068134617,413.9051347076099,62094800,0.001647143013258301,0.0016457879609777725
2021-09-27,415.0303649902344,416.35239112758217,414.33650299714867,415.1897452245322,61371100,-0.002860749811639418,-0.00286484957718434
2021-09-28,406.666748046875,412.5925453791143,405.93540163406385,412.2643708805607,130436300,-0.02015181935797916,-0.02035763703073132
2021-09-29,407.3511657714844,409.77961092728947,406.78858508585967,408.0449990691309,82329200,0.0016829940679843336,0.0016815794204744015
2021-09-30,402.3724060058594,409.5264607159928,402.03484612674845,408.82324196639286,140506000,-0.012222279408960812,-0.01229758570474388
2021-10-01,407.15423583984375,408.83259245748525,400.5815046124614,404.0975980601775,129240100,0.011884089869509395,0.011814028603493577
2021-10-04,401.90362548828125,406.89176913571015,399.76581284989487,405.9916570765266,128570000,-0.012895875541444335,-0.012979749207632263
2021-10-05,406.08544921875,408.3263583984505,402.6068680010138,403.40382646967265,90682500,0.010405041072690357,0.010351281226863003
2021-10-06,407.7731018066406,407.97938044868795,400.8721956255004,402.49426854273986,113032200,0.004155905096174806,0.0041472931745647375
2021-10-07,411.2984924316406,414.1301089868626,410.8671930416219,411.0453440402457,72437500,0.008645471242170633,0.008608313168121743
2021-10-08,410.5484924316406,412.45189876084635,409.9202996692927,412.0674690550003,74557400,-0.0018234931899845375,-0.0018251577775753856
2021-10-11,407.5762634277344,412.79884218436496,407.5106228023292,409.89219860577384,65233300,-0.007239653923223566,-0.007265987391460872
2021-10-12,406.57293701171875,408.89825725037673,405.7853354665387,408.4950853785661,71181200,-0.0024616900100550287,-0.002464724950652891
2021-10-13,408.03558349609375,408.8513125536215,404.6226438533049,407.5948986632403,72974000,0.003597500844806145,0.003591045316521615
2021-10-14,414.8990478515625,415.0490712799511,411.2235453911505,411.69235787459854,70236800,0.01682074954508095,0.016680847397207193
2021-10-15,418.05877685546875,418.4244642725793,416.389805808692,417.0086416279291,66260200,0.007615657399716813,0.007586804676613381
2021-10-18,419.2965087890625,419.6340400404351,415.621006350095,416.27735526871015,62213200,0.002960664868475238,0.00295629073168554
2021-10-19,422.5313720703125,422.59698407803893,420.30917663549167,420.9186558175996,46996800,0.00771497785801345,0.007685369603518631
2021-10-20,424.1908874511719,424.4909342886698,422.87821830467027,422.9907287152216,49571600,0.003927555420862872,0.0039198627108554115
2021-10-21,425.29730224609375,425.5223230800388,423.15951848148666,423.59081795122904,41305400,0.0026082945854164485,0.002604898888464634
2021-10-22,424.8565673828125,426.30990306849355,422.91567707626706,424.86595278780356,58845100,-0.001036298281116843,-0.0010368356094342494
2021-10-25,427.1350402832031,427.4632147429343,424.17217058163135,425.9442668817109,45214500,0.005362922631575229,0.005348593370314974
2021-10-26,427.5194091796875,429.8915988533881,427.1443649707542,428.6820834256312,56075100,0.0008998767608237035,0.0008994721144677409
2021-10-27,425.62548828125,428.6446418796485,425.55046225853243,427.9789361517596,72438000,-0.0044300231937340895,-0.00443986482300214
2021-10-28,429.7322082519531,429.80720564630843,427.041229635109,427.0505864256295,51437900,0.009648670213071142,0.009602419064692896
2021-10-29,430.604248046875,430.8949094853391,427.1444097745334,427.4350712129975,70162400,0.0020292632904317376,0.0020272071168892284
2021-11-01,431.344970703125,431.96380657611127,429.61974430603044,431.5887337216653,48433600,0.0017201935642989774,0.0017187157258856784
2021-11-02,433.0889587402344,433.3983909976397,431.3824744636354,431.5137556913935,48908400,0.004043139842958121,0.004034988317514452
2021-11-03,435.73309326171875,436.1362651463071,432.08571825925554,432.5264031559585,52509800,0.006105291922416045,0.00608673013944292
2021-11-04,437.7864685058594,437.87085131761023,435.9862160130472,436.33313266603705,52847100,0.004712461082012176,0.004701392198121918
2021-11-05,439.30535888671875,441.29311894097486,437.7957966505477,440.0085775067078,66390600,0.0034694776794799154,0.003463472926691368
2021-11-08,439.68048095703125,440.89941061596096,438.9960330253521,440.4024705143944,50405200,0.000853898234392414,0.0008535338706999875
2021-11-09,438.2271423339844,440.28054321030675,436.8207049454919,440.0461369788913,51149100,-0.003305442670285208,-0.003310917714200206
2021-11-10,434.7017517089844,438.22723130169896,433.22031661586044,436.5394889244419,69429700,-0.008044665162052489,-0.008077198075908698
2021-11-11,434.8423156738281,436.2675239203641,434.8235734757579,436.1924978999976,34848500,0.000323357254234935,0.0003233049855453382
2021-11-12,438.1240234375,438.6772187538003,435.1611250038921,436.1081354103615,53466700,0.007546891471651218,0.007518556159260971
2021-11-15,438.2741394042969,439.56806675569794,437.14900633520267,439.40868649591675,46980500,0.00034263349820240485,0.00034257481275004484
2021-11-16,440.0086669921875,441.1431852512349,437.9365237158013,438.01152112700873,48857500,0.003957631609859957,0.003949820787336679
2021-11-17,438.9398193359375,439.9243142257767,438.3209833485355,439.74616317118915,47858300,-0.002429151370031968,-0.0024321065449026476
2021-11-18,440.4305725097656,440.6931063478928,437.25201023461375,439.9711168325113,50625600,0.003396258685492315,0.0033905044239227584
2021-11-19,439.6430358886719,441.5651558500262,439.2773483740664,440.31809847431913,57315600,-0.0017881061630350414,-0.0017897067331376058
2021-11-22,438.40533447265625,444.0029569483632,438.19905582510415,441.5182563851529,72762000,-0.0028152417188044287,-0.0028192119649913133
2021-11-23,438.98663330078125,439.83987544998917,435.4799250989726,438.07713594296996,73206500,0.0013259392220312805,0.0013250609409002293
2021-11-24,440.15869140625,440.2805872370219,436.17378507370955,436.98951426235885,61858800,0.0026699175249504936,0.0026663596266118766
2021-11-26,430.34173583984375,434.96422009835896,429.21657442443677,433.50152742675596,112669600,-0.022303218721053453,-0.02255569661160969
2021-11-29,435.62054443359375,437.45828126856935,432.9295654860119,435.12360436955294,86268800,0.012266550404292031,0.012191925911850416
2021-11-30,427.1444396972656,435.08612453579684,426.90064804249147,433.1827469437874,148559600,-0.019457541304322534,-0.019649331177039195
2021-12-01,422.40008544921875,435.68624501124225,422.2031922004538,432.8452422514508,131939200,-0.011107142706596851,-0.011169287612848237
2021-12-02,428.86968994140625,430.43553635703284,422.22193180478286,422.61574691393747,127637800,0.015316295415298331,0.015200185048796711
2021-12-03,425.13787841796875,431.58871344638754,420.9185665300391,430.5292213858788,137331600,-0.008701504468519028,-0.00873958361670468
2021-12-06,430.1730041503906,432.0482542479885,425.2692148441158,427.6789180869,98977500,0.011843512394517086,0.011773926887282016
2021-12-07,439.071044921875,439.63362565886325,430.0417113660508,435.442440658666,95484700,0.02068479585105143,0.020473770510602896
2021-12-08,440.2336120605469,440.6836822924531,437.71139890894136,439.4647814253452,72238800,0.002647788215865532,0.0026442890000747364
2021-12-09,437.261474609375,440.3368838174408,437.0645813487315,438.9491883572712,61272600,-0.006751273346123132,-0.006774166287871062
2021-12-10,441.3775329589844,441.52755637554407,437.4113979747184,439.9617388281514,77159800,0.009413265491286182,0.009369236794561598
2021-12-13,437.4676818847656,441.20879629669554,437.1863772299923,440.86187964178026,87724700,-0.008858292011392654,-0.008897759931856207
2021-12-14,434.45782470703125,436.6893763663621,431.541825239176,434.2046763056092,97264100,-0.00688018178798222,-0.0069039593641591875
2021-12-15,441.2463073730469,441.49007040259744,432.00131048296834,434.51416709666717,116899300,0.01562518219252529,0.015504365925512525
2021-12-16,437.3551940917969,443.3747305871484,435.80808994562267,443.0934545318682,116568600,-0.008818460837475728,-0.008857573575791897
2021-12-17,432.700439453125,437.2827106378424,430.99737826772844,434.28117656754216,135511600,-0.01064296183411706,-0.010700003239762683
2021-12-20,428.099365234375,428.4945351603184,424.4862394814665,427.62890570329984,107134800,-0.010633393912345301,-0.01069033243828455
2021-12-21,435.7020263671875,435.84315849906136,429.35082200169626,431.51492459595994,69806300,0.0177591039609466,0.01760325354487505
2021-12-22,440.0584716796875,440.1713773813337,435.2503599777173,435.44797367017134,58890200,0.009998680402804938,0.00994902432043827
2021-12-23,442.7964782714844,444.2925360057626,440.95228510851217,441.05577241344565,56439700,0.006221915422616409,0.006202639222126148
2021-12-27,449.06304931640625,449.11008378457836,444.12322414632985,444.17025861450196,56808600,0.014152260355331459,0.014053052037738671
2021-12-28,448.69610595703125,450.5214913868531,447.93396375035627,449.4958929694086,47274600,-0.0008171310463721548,-0.0008174650799241477
2021-12-29,449.27008056640625,450.28626060152465,447.8022490075834,448.7996209971791,54503000,0.0012792056845485344,0.0012783881980381715
2021-12-30,448.02801513671875,450.7002217741406,447.56697399413,449.69343150623797,55329000,-0.0027646297481497273,-0.002768458395127583
2021-12-31,446.8989562988281,448.6866969603346,446.6261104168571,447.53880315085513,65237400,-0.002520063031205999,-0.0025232437348861824
2022-01-03,449.4864501953125,449.61819265083415,445.8545162929149,448.15975083339737,72668200,0.005789885744897916,0.005773188774462122
2022-01-04,449.3359069824219,451.6223622300133,447.4822951975026,450.9072545217483,71178700,-0.00033492269416623976,-0.00033497879329803814
2022-01-05,440.7077331542969,449.74056308734737,440.6136354927347,448.969002462942,104538900,-0.019202057289542496,-0.01938881136513723
2022-01-06,440.2936706542969,443.0035221624816,437.9319546066855,440.2466361867598,86858900,-0.0009395399010505567,-0.0009399815453133305
2022-01-07,438.5529479980469,441.479221117935,437.1980222953608,440.3030723284207,85111600,-0.003953549124753986,-0.003961385060083911
2022-01-10,438.00726318359375,438.2236562011222,429.62367048499374,435.36328278709937,119362000,-0.0012442849077725082,-0.0012450596729908269
2022-01-11,441.9967346191406,442.0908322693714,434.75164626994354,437.7437907456816,74303100,0.009108231234683073,0.009067001461006965
2022-01-12,443.191650390625,445.2428756029094,441.2345515344107,443.72798110407143,67605400,0.002703449319628959,0.002699801573369504
2022-01-13,437.08514404296875,444.9418241930247,436.05954567988096,444.29258772329274,91173100,-0.013778477871309258,-0.013874282140141808
2022-01-14,437.263916015625,437.6120514809011,432.7286791584299,433.94247281173614,95890900,0.00040900949184097257,0.0004089258702593346
2022-01-18,429.5201416015625,432.7851319574491,428.4098639787604,432.578128611285,109709100,-0.017709612274034003,-0.017868303826167723
2022-01-19,425.06024169921875,432.45585270815616,424.78736709556773,431.06331069209193,109357600,-0.010383447643954491,-0.01043773173407603
2022-01-20,420.3555603027344,431.6371698449728,418.2384925675779,426.9419932565545,122379700,-0.011068269706140832,-0.011129978767458217
2022-01-21,412.1037902832031,421.58824292541317,412.07556385655806,419.23594498974285,202271200,-0.01963045288038645,-0.019825689500104472
2022-01-24,413.85382080078125,414.3619251147175,395.901098425589,406.50524550753806,251783900,0.004246577097423598,0.004237585834640881
2022-01-25,408.8011169433594,413.7409421509055,401.9135823339121,407.47441758472695,167997300,-0.01220890953149889,-0.012284050486545172
2022-01-26,407.7755432128906,417.80574473347866,403.5225703047687,414.6818862839636,186391100,-0.0025087351476361652,-0.002511887296698388
2022-01-27,405.7619323730469,415.50045053402,404.0777079047049,412.3672026513168,149878300,-0.004938037293699349,-0.004950269685810027
2022-01-28,415.8392028808594,415.886237349482,402.54401155859085,407.11686454826264,164457400,0.024835426154634188,0.024532039850121663
2022-01-31,423.3289489746094,423.6770844746201,413.82565957531546,415.17116710249303,152251400,0.01801115922179153,0.01785087997570703
2022-02-01,426.1893005371094,426.8291186076498,420.5343677869096,424.053395889453,123155400,0.006756805952979006,0.006734081047389145
2022-02-02,430.3293151855469,431.0538124863708,426.2833462117449,428.58860927324656,117361000,0.009714027647385715,0.009667149818020805
2022-02-03,420.2144470214844,426.2080966836343,419.3770152968473,424.30745056905977,118024400,-0.023504947971534795,-0.0237855957253836
2022-02-04,422.1904296875,426.0293671450485,417.6081293545503,419.97926396514714,118454400,0.004702319684678935,0.00469129831662926
2022-02-07,420.8354797363281,424.3450895509773,419.50878037886775,422.95254768054906,84472900,-0.003209333646370882,-0.0032144946027098586
2022-02-08,424.29803466796875,425.2201456654425,418.91597660458353,420.33677354523064,81012000,0.008227811338079372,0.00819414742586237
2022-02-09,430.50811767578125,430.82802671260504,428.1275935863995,428.32517855026134,92589900,0.01463613427451338,0.014530059821929113
2022-02-10,422.7737121582031,430.668007266661,420.77896856601785,424.67435811188443,140103700,-0.017965759993875285,-0.01812910361218769
2022-02-11,414.4371337890625,424.9283738605136,413.0069473874872,422.858369493594,153214600,-0.019718771837973326,-0.019915780972548286
