Date,Close,High,Low,Open,Volume,simple_return,log_return,realised_vol_20d,realised_vol_60d,realised_vol_252d
2021-04-16,388.7123107910156,389.317834022548,387.28699001478793,388.70298586402646,82037300,0.0033424464467719,0.00333687288874019,0.10184281425085928,0.15266582746429208,
2021-04-19,386.8025817871094,388.2279026853113,385.4797498055928,387.7807610260529,78498500,-0.0049129624940872,-0.004925070768934189,0.10447556948948637,0.15322031300232247,
2021-04-20,383.9705505371094,386.6907567846418,382.4986335803177,385.5914957452918,81851800,-0.0073216451578875,-0.007348579953671608,0.10924953307426745,0.15393546499597444,
2021-04-21,387.603759765625,387.808709170284,383.2159832062883,383.3557434051097,66793000,0.0094622080350521,0.009417721750089909,0.10472214247962965,0.154746748900843,
2021-04-22,384.0638427734375,388.2652926186608,383.0018525785022,387.4361982523136,97582800,-0.0091328241870718,-0.00917478409625684,0.10992991054985034,0.15614390508744228,
2021-04-23,388.2278747558594,389.6345741269456,384.54813911119874,384.6226532391619,73209200,0.010842030721643,0.010783677307341446,0.11299083988105446,0.1476279087988925,
2021-04-26,389.0384521484375,389.6067326921048,388.2931969494935,388.880098922752,52182400,0.0020878907602599,0.0020857141455092234,0.10268229602298205,0.1469631823427556,
2021-04-27,388.9544982910156,389.53210359386,387.8179659687333,389.3364507074016,51303100,-0.0002157983535001,-0.00021582164131522458,0.10256896159555699,0.1397398272844645,
2021-04-28,388.8427429199219,390.342606350338,388.3769514146441,389.2246953658085,51238900,-0.0002873224800967,-0.000287363765108823,0.10127267478498177,0.13652765103148956,
2021-04-29,391.3207092285156,391.93555735176267,387.948383691938,391.5629298790943,78544300,0.0063726695526991,0.0063524499505163345,0.10197998010012903,0.13447341924391565,
2021-04-30,388.7495727539063,389.9047550008008,387.8552610382918,389.057011063111,85527000,-0.0065704073767992,-0.006592087520444353,0.10287707569052223,0.13552355054502432,
2021-05-03,389.5880126953125,391.1157939955126,389.0942748542552,390.7338415630485,68128300,0.0021567610620552,0.002154438591658791,0.09224656112725964,0.13399561109386138,
2021-05-04,387.18450927734375,388.09747082223015,383.5047736052085,387.6037329855272,101591200,-0.0061693464368691,-0.006188455488711554,0.09594366908115955,0.13477614656317244,
2021-05-05,387.3055725097656,389.0569528283678,386.7466171100508,388.82405711429095,60162200,0.000312675816106,0.0003126269432103836,0.0959903744522385,0.13420804979607934,
2021-05-06,390.3985595703125,390.5289664285822,385.3773127188648,387.3802108160868,74321400,0.007985909008497,0.007954190393230476,0.09825415610787742,0.13488502348319786,
2021-05-07,393.2397766113281,393.8918960254813,390.48229913565626,391.16236490015007,67733800,0.0072777344366812,0.007251379519557394,0.09826052261421887,0.1353956505482148,
2021-05-10,389.3458251953125,393.81741249794896,389.2247148491328,393.5938416617148,81852400,-0.0099022317873614,-0.009951584959189581,0.10604370887340386,0.1373669977197482,
2021-05-11,385.8710021972656,386.8584779431412,382.0049382756216,384.8369586713548,116888000,-0.0089247727166555,-0.008964837055560374,0.11108987400590606,0.13869117525727323,
2021-05-12,377.6730651855469,384.3618242624742,376.3595297518344,383.0948850362776,134811000,-0.0212452787720176,-0.021474207956464767,0.13477375351814816,0.14607508769305197,
2021-05-13,382.20989990234375,384.13828367571983,379.17293000396353,379.21952621514686,106394000,0.0120125980246115,0.011941019428710588,0.13625150405767558,0.1479077375547484,
2021-05-14,388.0788269042969,388.9265708311616,384.9114504451291,384.9393967974584,82201600,0.0153552459092574,0.015238547229160402,0.14702501610704288,0.15043562235004543,
2021-05-17,387.0913696289063,387.9018707443233,385.0791468765085,386.97028771615726,65129200,-0.0025444760366536,-0.002547718717587861,0.14622627726432322,0.15050810319615773,
2021-05-18,383.75628662109375,387.5944038655917,383.597905008926,387.3521831986254,59810200,-0.0086157513948444,-0.008653081553798762,0.1471704611824806,0.15075347785016446,
2021-05-19,382.7500915527344,382.9270945572525,377.5984398598803,379.07968151445806,106467100,-0.0026219637395877,-0.0026254071067531664,0.14307029953181577,0.15094565490965395,
2021-05-20,386.8677673339844,388.12541000565056,383.50476652206805,383.6258484249689,78022200,0.0107581314077429,0.010700674431184306,0.14471201582779952,0.15087406052554703,
2021-05-21,386.551025390625,389.58799485674376,386.09455884988506,388.3489736323711,76578700,-0.0008187343844697,-0.0008190697305179876,0.13939436080886403,0.1413462887877231,
2021-05-24,390.49163818359375,391.56295289159766,388.544604797389,388.7868254622032,51376700,0.0101942888108668,0.010142677512637345,0.14401642370115925,0.14178144783564853,
2021-05-25,389.6252746582031,391.9262858634761,389.0476977323679,391.57227976579446,57451400,-0.0022186480853229,-0.002221112931411714,0.14426639830988228,0.13415770878585034,
2021-05-26,390.3985595703125,390.901594004632,389.1781879116937,390.2122315674567,43088600,0.0019846887827996,0.0019827218900340922,0.1444134100663605,0.13282430155342057,
2021-05-27,390.6034851074219,391.9356421143981,390.3239931202354,391.42328278237954,56707700,0.0005249136608878,0.0005247759419037213,0.14259036285434026,0.12924598492909703,
2021-05-28,391.3021240234375,392.42933147222897,391.0692282777566,392.1684893742527,58520200,0.001788614138513,0.0017870164730325073,0.14061235874153755,0.1258687384345951,
2021-06-01,390.95745849609375,393.7987753351119,390.5196133395258,393.6590435680493,54216600,-0.0008808169089393,-0.000881205056094034,0.14050199684513487,0.12126867985490804,
2021-06-02,391.5722961425781,392.410743642536,390.6034702269548,391.6095674253817,49097100,0.0015726459058984,0.0015714105932957288,0.13852644772089723,0.12049984902206777,
2021-06-03,390.11907958984375,391.2556122111049,387.7994465600032,389.2620389814805,58138800,-0.003711234341781,-0.0037181380581166493,0.1393596322727755,0.11811800471660973,
2021-06-04,393.68701171875,393.985125124761,390.1842502722685,391.9635773504691,55938800,0.0091457514271218,0.009104182304216384,0.14024754359135608,0.11877326065282949,
2021-06-07,393.3049926757813,393.8546231833985,392.373409761924,393.6776201553933,51555000,-0.0009703623223457,-0.0009708334286511071,0.13795327192183923,0.11747759592589851,
2021-06-08,393.388916015625,394.2552814880263,391.563021073544,394.162117490748,47134300,0.0002133797978836,0.00021335703565225424,0.13284369633914886,0.11749559146262946,
2021-06-09,392.8019714355469,394.3018348687151,392.5784006100936,394.2272923071258,48436300,-0.0014920211429008,-0.0014931353148295303,0.1283420501192623,0.1172028798238604,
2021-06-10,394.6278076171875,395.5780403436655,392.7087491710795,394.0222844350054,51020100,0.0046482357890615,0.004637466101555519,0.09783675960877716,0.11732219491341005,
2021-06-11,395.2799987792969,395.3917841957337,393.8919491424424,395.17753829078254,45570800,0.0016526741134827,0.0016513099504246098,0.09080821332704571,0.11723534836839589,
2021-06-14,396.16497802734375,396.2674385065436,394.1527554254345,395.3917482511852,42358500,0.0022388667546546,0.0022363642270033794,0.07550049761002348,0.11252298298202594,
2021-06-15,395.4383544921875,396.3512876197017,394.56266421460623,396.3140447697688,51508500,-0.0018341437922513,-0.0018358278935476722,0.07509413153994918,0.11252093306439692,
2021-06-16,393.2304382324219,395.8016160944157,391.19029786804174,395.5780452993392,80386100,-0.0055834651208808,-0.005599110927983083,0.07049283405363253,0.11259508346407555,
2021-06-17,393.10009765625,394.0782484791992,390.63140827908353,392.82063411530976,90949700,-0.0003314610556541,-0.00033151600101172143,0.06929349919627126,0.11103697015733889,
2021-06-18,387.7970275878906,390.5167781405025,387.5914076691271,389.8251604695109,118676300,-0.0134903809487136,-0.013582202881463524,0.07872700132556111,0.1144456596798088,
2021-06-21,393.34869384765625,393.53563141152,388.74097097735967,389.5540951870982,72822000,0.0143159072009839,0.014214402211850287,0.09311895568632972,0.11718965160541335,
2021-06-22,395.45159912109375,396.28343417143736,392.61966911686017,393.339353041914,57700300,0.0053461605601567,0.00533192057407713,0.08820234007362636,0.11347604343100694,
2021-06-23,394.9750061035156,396.33020373335535,394.8908927490569,395.5264348867474,49445400,-0.0012051867248416,-0.0012059135463916104,0.08783979890773491,0.11352898798852266,
2021-06-24,397.3115234375,397.73209014648296,396.8628904252522,397.1152589733079,45110300,0.0059156080710889,0.00589817956137518,0.08968896396262352,0.11365841243456791,
2021-06-25,398.7228088378906,399.1714418641056,397.73210252899935,398.0592289946144,58129500,0.0035520877627215,0.0035457939985828603,0.09017110789676064,0.11361128812805053,
2021-06-28,399.526611328125,399.69483801915226,398.04990728021846,399.2462335097463,53159600,0.0020159430873221,0.002013913800882754,0.09020000908764217,0.1119026129706897,
2021-06-29,399.7415466308594,400.545315311481,399.2088003066348,399.9097733050363,35970500,0.0005379749349359,0.0005378302782993647,0.08993939853780311,0.10851578000638495,
2021-06-30,400.0780334472656,400.7509687229313,399.2555538300446,399.2835916114196,64827900,0.000841760930887,0.000841406848842364,0.08992715916129747,0.10847100758980123,
2021-07-01,402.2930908203125,402.4519905914438,400.7696381949914,400.83506919032,53441000,0.0055365633398085,0.005521292910870108,0.08937509493199718,0.10887777596714723,
2021-07-02,405.3680419921875,405.7232062337711,402.3772122424309,403.4520604017495,57697700,0.0076435594894381,0.00761449549622538,0.08784544999469468,0.1094575001889658,
2021-07-06,404.6296691894531,405.63908633581775,401.9005634703671,405.42411100289456,68710400,-0.0018214874539829,-0.001823148379465156,0.08820985608868388,0.10884241941665312,
2021-07-07,406.0596618652344,406.34006819983387,403.3025183056718,405.3119686849688,63549500,0.0035340776632761,0.003527847485118637,0.08839326074746526,0.10896882298578184,
2021-07-08,402.7511291503906,403.5081778396305,399.57336151548776,400.7510054866028,97595200,-0.0081478980198279,-0.008181273558188602,0.09446211323347796,0.11047444735590786,
2021-07-09,407.0503234863281,407.3494121346729,402.5547524182168,404.2557870176814,76238600,0.0106745680515079,0.010617997074371978,0.0995542038144714,0.11193759313870362,
2021-07-12,408.5084228515625,408.76079142536776,406.53636552867664,406.9662877159468,52889600,0.0035821108130953,0.003575710334418649,0.09981427156220513,0.11024630881721482,
2021-07-13,407.1157836914063,409.2187027689948,406.85408823599073,407.72328794262097,52911300,-0.0034090830990338,-0.0034149072632957255,0.10137445245111402,0.11047266934927949,
2021-07-14,407.7233581542969,409.29355967985066,406.48031165768174,408.8075333770508,64130400,0.0014923873925536,0.0014912748892084572,0.10066732975546962,0.10984042045123207,
2021-07-15,406.3306884765625,407.0596992666777,404.4333893354509,406.38676403559714,55126400,-0.0034157220818517,-0.0034215689785681434,0.09890339238547023,0.1088748006611968,
2021-07-16,403.1435852050781,407.5550430583768,402.7510563008199,407.5083229344722,75874700,-0.0078436194013148,-0.00787454238887096,0.10436943822113177,0.1088935671093982,
2021-07-19,397.1900024414063,403.20902632092094,394.38611039278754,398.3302530154178,147987000,-0.0147678965563678,-0.014878027554484627,0.10688481581806981,0.11168406023662993,
2021-07-20,402.88189697265625,404.15300952398457,397.05913759218,397.8535793714272,99608200,0.0143304073523091,0.01422869760796858,0.10690791747845145,0.1132432853549436,
2021-07-21,406.143798828125,406.28401626491234,402.83522636423976,404.0782727663207,64724400,0.0080964220035186,0.008063821823884246,0.10873344169468326,0.11423273217708212,
2021-07-22,406.9943237304688,407.2373368678416,405.3400374682048,406.3213884076943,47878500,0.002094147207954,0.0020919575381508466,0.10834117721295072,0.11425013391029204,
2021-07-23,411.1815185546875,411.51797198627247,408.2374369376335,408.9196992370157,63766600,0.0102880914550338,0.010235529244630254,0.11171844500292284,0.11586375898518372,
2021-07-26,412.1907958984375,412.2001513321197,410.54586536220575,410.5925854852893,43719200,0.0024545785698191,0.0024515710123600982,0.11154809552330039,0.11535884718817309,
2021-07-27,410.3122253417969,411.18142503169713,407.4896224241449,411.15338725210887,67397100,-0.0045575266971839,-0.004567943885106574,0.11369785921177948,0.11487347079357009,
2021-07-28,410.14404296875,411.5179514578612,408.7234143462509,410.9384848950348,52472400,-0.0004098887692336,-0.000409972796597251,0.11383534803874737,0.11487405377396612,
2021-07-29,411.8450622558594,412.9198819868287,411.0599757952557,411.0693312306445,47435300,0.0041473704574541,0.004138793822076916,0.11426603185603183,0.11411592544825232,
2021-07-30,409.8449096679688,411.2935758166281,409.1532635675781,409.28412555399376,68951200,-0.0048565656631522,-0.004868397100484189,0.11530230435453268,0.11474709069315797,
2021-08-02,408.9850769042969,412.10674026622047,408.6299126466088,411.5553115323718,58783300,-0.0020979466705307,-0.0021001504434519135,0.1129652975723474,0.11397049417000309,
2021-08-03,412.3123779296875,412.4338844991458,407.5925037276187,409.7795364098606,58053900,0.0081355071695421,0.008102592329859114,0.11578232384838301,0.11419022564393355,
2021-08-04,410.28424072265625,412.2843358119872,410.050583021591,411.0319339569977,46732200,-0.0049189335940263,-0.004931071367504172,0.11716035091553693,0.11262603125428627,
2021-08-05,412.8825073242188,412.96662067268136,411.1253968736616,411.4431679198543,38969700,0.0063328452415964,0.006312877036530798,0.11414502121903487,0.11127002386650132,
2021-08-06,413.564697265625,413.9852924570962,412.9197998507896,413.2002061526581,46930000,0.0016522616708258,0.001650898188191341,0.10868336992687896,0.10080776855149377,
2021-08-09,413.2283020019531,413.8544886377314,412.4618979342041,413.53671760242094,41222600,-0.0008134042047013,-0.0008137351974008491,0.10830943941008106,0.09853574608874331,
2021-08-10,413.7423095703125,414.4526380263717,412.9946164227404,413.676878576167,43339300,0.001243882778283,0.0012431097970322792,0.10729119888471761,0.09415733991625207,
2021-08-11,414.7704162597656,414.8638850355054,413.6862412110491,414.80780947459465,44034300,0.0024848961918371,0.0024818139422858603,0.10743247240548057,0.09389640441514285,
2021-08-12,416.013427734375,416.15364514758056,413.72359979508303,414.6208372172166,38909400,0.0029968662804313,0.0029923846283886725,0.10645265302869289,0.09171046392910526,
2021-08-13,416.77056884765625,416.7892511950456,415.9761269822574,416.4621247183911,39470300,0.0018199920070001,0.0018183378283045711,0.10093825042462759,0.09134014808873929,
2021-08-16,417.75189208984375,417.8827255582406,413.9199004513762,415.4713908619817,73740000,0.0023545886287048,0.002351820928578411,0.07980893194492981,0.0892963212515303,
2021-08-17,415.013427734375,415.87327201338974,412.0319534928369,415.2003367624512,92673900,-0.0065552410589196,-0.006576821011147669,0.07323713637960211,0.09064389923387914,
2021-08-18,410.47113037109375,415.5648794226537,410.2281457688839,414.004033503329,89351900,-0.0109449407169266,-0.011005277237575516,0.08134380144551152,0.09206687960008496,
2021-08-19,411.1066589355469,412.3030136509168,407.61114913490746,407.7513380397817,92812200,0.0015482905311234,0.0015470931650934294,0.08122793925742249,0.09185685063030775,
2021-08-20,414.37786865234375,414.7049951138694,410.966472176814,411.4524984131377,72008700,0.0079570827805777,0.007925592136197708,0.07790274115930373,0.09295839181608202,
2021-08-23,418.0230102539063,418.929603334832,414.45271350034966,416.06027973077454,54973000,0.0087966609158385,0.008758195706550946,0.0831585183891534,0.09430275909082105,
2021-08-24,418.6864929199219,419.2192392352231,418.17245747210313,418.6864929199219,38744700,0.0015871917328489,0.001585933475271702,0.08082176061463525,0.09429768220225396,
2021-08-25,419.5651550292969,420.0791906082296,418.49966212692135,418.8735372999682,40529700,0.0020986158479754,0.002096416829795571,0.08072725314644055,0.09422420552863181,
2021-08-26,417.08831787109375,419.5183349461485,416.9948490937456,419.2846772641112,57829600,-0.0059033433270457,-0.005920836939440368,0.08360952592623075,0.09533477822451981,
2021-08-27,420.8175354003906,421.19138203158167,417.8360607411706,417.8921363097158,77235100,0.0089410740351865,0.008901339304544943,0.08585050942610206,0.09614228374974539,
2021-08-30,422.6680603027344,423.4531466839395,421.2474033554113,421.4904164695936,48357400,0.0043974519754341,0.0043878114357036625,0.08550964647466382,0.09497804397136692,
2021-08-31,422.0418701171875,422.9110698917558,421.4437212534849,422.5746165039233,59300200,-0.0014815176360815,-0.0014826161684653118,0.08263013146533167,0.09503340902884766,
2021-09-01,422.2661437988281,423.4905077483613,422.03248612109024,422.9764722664043,48721400,0.0005314014971509,0.0005312603533757932,0.07949983390426626,0.0950218971756812,
2021-09-02,423.5652770996094,424.3690457877398,422.3689509787344,423.6867836507604,42501000,0.0030765746197265,0.0030718516486003943,0.07767613492365728,0.09493376637240823,
2021-09-03,423.4624633789063,423.9765273755303,422.0324795543075,422.4343924309889,47170500,-0.000242734063111,-0.00024276352779166465,0.07784596872151824,0.09471805550269762,
2021-09-07,421.9483947753906,423.2101520054819,421.27545948751975,423.1166832249812,51671500,-0.0035754493832452,-0.0035818565793542196,0.07939222457078104,0.09521163178596836,
2021-09-08,421.434326171875,422.1446546206983,419.51831615140816,421.4156438263088,56181900,-0.0012183210313888,-0.0012190637877950762,0.07979044466179347,0.09529695748352346,
2021-09-09,419.6305541992188,422.98587540724486,419.3875410597101,421.2381203442714,57970400,-0.0042800784384151,-0.004289264194007491,0.08163246013211957,0.09574374903721766,
2021-09-10,416.3218688964844,421.9763727824504,416.2003623513121,421.55580611377326,89948200,-0.0078847578414501,-0.007916006913857873,0.08640509750807578,0.09653918756933667,
2021-09-13,417.3873901367188,419.57445120398825,415.078851030305,419.3127557334204,83738600,0.0025593688918112,0.002556099284814517,0.08664617002487567,0.09655671167164953,
2021-09-14,415.1348876953125,419.03228133911085,414.24697721294655,418.82666146544,78197100,-0.0053966710414237,-0.005411285674548231,0.08830533936833529,0.09265981322004761,
2021-09-15,418.6024475097656,419.0978006931455,414.45268447355176,415.55554197274927,78792200,0.0083528508858983,0.00831815887784297,0.09010472075220032,0.08985039067140857,
2021-09-16,417.9388427734375,419.0510271190857,414.99473310868217,418.079031680648,77786700,-0.0015852863266229,-0.0015865442225842226,0.07987155463062622,0.08955613431262738,
2021-09-17,413.86767578125,417.59004823431,413.51137369740354,417.168134146106,118425000,-0.0097410591587306,-0.00978881364809215,0.08834287317378049,0.0921178482213911,
2021-09-20,406.96673583984375,409.3295403810296,402.10981691745377,407.7543373535724,166445500,-0.0166742665475855,-0.01681484703870759,0.102640540858546,0.09828076583061447,
