snapshot_date,expiry,option_type,strike,bid,ask,last,volume,open_interest,spot,multiplier,mid,spread,quote_valid,invalid_reason,time_to_expiry_days,time_to_expiry,forward,log_moneyness,no_arbitrage_pass,arbitrage_note,iv,iv_error,arb_lower_bound,arb_upper_bound,quality,iv_bid,iv_mid,iv_ask,iv_status,iv_source_type,moneyness,delta,gamma,vega,theta,rho,vega_per_pct,theta_per_day
2026-09-04,2026-09-08,put,718.0,0.02,0.03,0.03,4.0,32.0,773.17,100,0.025,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0740297984094193,True,,0.2668075091867556,,0.0,717.6853292479434,good,0.259880444376068,0.2658806037486458,0.2710514761815595,ok,put,0.9286440213142386,-0.0036298261162183852,0.0005046078455870033,0.8789370479306099,-10.582663539010726,-0.031020797733450838,0.0087893704793061,-0.028993598737015687
2026-09-04,2026-09-08,put,719.0,0.02,0.03,0.03,4.0,11.0,773.17,100,0.025,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0726380097365969,True,,0.2623088950644054,,0.0,718.684890987843,good,0.2554642301392673,0.2613796280755325,0.2664781306086817,ok,put,0.9299373973884923,-0.003685701978158125,0.0005203810387168706,0.8910669076279506,-10.545612535804802,-0.031494089293818285,0.008910669076279507,-0.028892089139191238
2026-09-04,2026-09-08,put,720.0,0.02,0.03,0.03,21.0,137.0,773.17,100,0.025,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0712481554475426,True,,0.2578097619331743,,0.0,719.6844527277426,good,0.2510476545076192,0.256878091583485,0.2619040508509573,ok,put,0.9312307734627462,-0.0037433875594785463,0.0005369272974174329,0.9035655535082012,-10.507839555761299,-0.031982709832596636,0.009035655535082012,-0.028788601522633697
2026-09-04,2026-09-08,put,721.0,0.02,0.03,0.03,21.0,6.0,773.17,100,0.025,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0698602301726945,True,,0.2533099482428005,,0.0,720.6840144676423,good,0.2466305633111686,0.2523758342456741,0.2573290685280101,ok,put,0.932524149537,-0.003802975733060919,0.0005542994068883993,0.9164511009735681,-10.469316304402144,-0.03248744601367967,0.009164511009735681,-0.028683058368225052
2026-09-04,2026-09-08,put,722.0,0.02,0.03,0.03,20.0,62.0,773.17,100,0.025,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0684742285648173,True,,0.248809285523251,,0.0,721.6835762075419,good,0.2422127979924298,0.2478726952452461,0.2527530121011682,ok,put,0.933817525611254,-0.003864566634708351,0.0005725549012307619,0.9297430522513495,-10.430014649409433,-0.033009146077613453,0.009297430522513495,-0.028575382601121732
2026-09-04,2026-09-08,put,723.0,0.02,0.03,0.04,11.0,18.0,773.17,100,0.025,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0670901452988789,True,,0.2443076160597865,,0.0,722.6831379474415,good,0.2377941979434918,0.2433684904849168,0.2481757006723745,ok,put,0.9351109016855076,-0.00392826558731928,0.0005917562720534156,0.9434618289536894,-10.389899044982416,-0.033548702026968594,0.009434618289536893,-0.028465476835568264
2026-09-04,2026-09-08,put,724.0,0.02,0.03,0.03,155.0,37.0,773.17,100,0.025,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0657079750719272,True,,0.2398047305909412,,0.0,723.6826996873413,good,0.2333745833997298,0.2388630462106843,0.243596946488446,ok,put,0.9364042777597614,-0.003994187879674013,0.0006119720129424244,0.9576297810257239,-10.348937832587774,-0.03410709046039554,0.009576297810257239,-0.028353254335856917
2026-09-04,2026-09-08,put,725.0,0.03,0.04,0.03,167.0,145.0,773.17,100,0.035,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0643277126029688,True,,0.2441128623276156,,0.0,724.6822614272409,good,0.2390165516799934,0.2431433758975843,0.2468657140868753,ok,put,0.9376976538340152,-0.005354034777746044,0.0007808613334295303,1.2438083734692051,-13.680825007740047,-0.04573542621179493,0.012438083734692051,-0.03748171234997273
2026-09-04,2026-09-08,put,726.0,0.03,0.04,0.04,17.0,95.0,773.17,100,0.035,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0629493526328475,True,,0.2394687502947588,,0.0,725.6818231671405,good,0.2344343192276231,0.2384963979925916,0.2421607803942712,ok,put,0.9389910299082692,-0.005446533035573483,0.0008082903626009259,1.2628923740988192,-13.622773832025304,-0.04651892414563152,0.012628923740988191,-0.03732266803294604
2026-09-04,2026-09-08,put,727.0,0.03,0.04,0.03,1.0,306.0,773.17,100,0.035,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0615728899241241,True,,0.2348224371444127,,0.0,726.6813849070402,good,0.2298500286062566,0.2338471574737203,0.2374534004337654,ok,put,0.9402844059825228,-0.005542443622844212,0.0008372465747874552,1.282633535082217,-13.56343558539059,-0.047331325706073936,0.01282633535082217,-0.03716009749422079
2026-09-04,2026-09-08,put,728.0,0.03,0.04,0.03,25.0,361.0,773.17,100,0.035,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0601983192609576,True,,0.2301736799827127,,0.0,727.6809466469398,good,0.2252634593084092,0.229195426271421,0.2327433335527979,ok,put,0.9415777820567768,-0.005641967498750512,0.0008678491993654049,1.3030687501754536,-13.502753852350144,-0.04817433312391707,0.013030687501754536,-0.03699384617082231
2026-09-04,2026-09-08,put,729.0,0.03,0.04,0.03,341.0,237.0,773.17,100,0.035,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0588256354489854,True,,0.2255222538010497,,0.0,728.6805083868394,good,0.2206743779290392,0.2245409614514591,0.2280303330422688,ok,put,0.9428711581310304,-0.005745321325204062,0.0009002295062574514,1.3242376678291767,-13.440666578364459,-0.04904978157907403,0.013242376678291767,-0.036823744050313585
2026-09-04,2026-09-08,put,730.0,0.03,0.04,0.04,252.0,448.0,773.17,100,0.035,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0574548333152067,True,,0.2208679073728175,,0.0,729.6800701267391,good,0.2160825398137291,0.2198835093298758,0.2233141297941323,ok,put,0.9441645342052843,-0.005852740006143198,0.0009345324283420327,1.346183154044652,-13.377107791655721,-0.049959660779572146,0.013461831540446521,-0.036649610388097865
2026-09-04,2026-09-08,put,731.0,0.03,0.04,0.04,18.0,222.0,773.17,100,0.035,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.056085907707865,True,,0.2162103656508919,,0.0,730.6796318666387,good,0.2114876882265815,0.2152228036424895,0.2185944560590017,ok,put,0.9454579102795382,-0.0059644784867716695,0.0009709183101122003,1.368951593729445,-13.312006797224926,-0.05090613018810655,0.01368951593729445,-0.03647125149924638
2026-09-04,2026-09-08,put,732.0,0.03,0.04,0.05,47.0,157.0,773.17,100,0.035,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0547188534963319,True,,0.2115493642361043,,0.0,731.6791936065383,good,0.2068895533906189,0.2105585645559387,0.2138710204445126,ok,put,0.946751286353792,-0.006080813967893797,0.0010095649492392056,1.3925932670707946,-13.24528771652649,-0.051891537777886125,0.013925932670707946,-0.03628845949733285
2026-09-04,2026-09-08,put,733.0,0.03,0.04,0.04,33.0,436.0,773.17,100,0.035,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0533536655709921,True,,0.206884609947298,,0.0,732.678755346438,good,0.2022878514408461,0.2058904975763581,0.2091435190137682,ok,put,0.9480446624280456,-0.006202048423640069,0.0010506699647602165,1.4171627760403513,-13.17686897034377,-0.05291844135825005,0.014171627760403514,-0.03610101087765417
2026-09-04,2026-09-08,put,734.0,0.04,0.05,0.04,250.0,815.0,773.17,100,0.045,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.051990338843128,True,,0.2083539359812672,,0.0,733.6783170863376,good,0.204411628473829,0.2073348978814407,0.2100390874007154,ok,put,0.9493380385022996,-0.007752669617526567,0.0012705666833577928,1.7257861772090077,-16.155777019419826,-0.06616271484010097,0.01725786177209008,-0.04426240279293103
2026-09-04,2026-09-08,put,735.0,0.04,0.05,0.04,186.0,986.0,773.17,100,0.045,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0506288682448069,True,,0.2035665354293169,,0.0,734.6778788262372,good,0.199675016486652,0.2025438203337054,0.2051979721298822,ok,put,0.9506314145765534,-0.00791332071527458,0.0013243025644823722,1.7572086530128515,-16.065433118920694,-0.0675234931462928,0.017572086530128515,-0.04401488525731697
2026-09-04,2026-09-08,put,736.0,0.04,0.05,0.05,101.0,1781.0,773.17,100,0.045,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0492692487287673,True,,0.1987738988901432,,0.0,735.677440566137,good,0.194933320612317,0.197747409353316,0.2003512903968203,ok,put,0.9519247906508072,-0.008081224076041095,0.0013816950757857328,1.7899468206722613,-15.972630054812216,-0.0689457005886009,0.017899468206722613,-0.04376063028715676
2026-09-04,2026-09-08,put,737.0,0.04,0.05,0.04,5159.0,482.0,773.17,100,0.045,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.047911475268307,True,,0.193975637763375,,0.0,736.6770023060366,good,0.1901861626042013,0.1929452749239462,0.1954986415068317,ok,put,0.953218166725061,-0.008256904839351228,0.0014430960536120413,1.8240910077845824,-15.877231509563282,-0.07043378525350047,0.018240910077845826,-0.043499264409762414
2026-09-04,2026-09-08,put,738.0,0.04,0.05,0.05,138.0,769.0,773.17,100,0.045,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0465555428571711,True,,0.1891713438007471,,0.0,737.6765640459362,good,0.185433142916698,0.1881370052597045,0.190639602139425,ok,put,0.9545115427993148,-0.008440941917809029,0.0015089018402647631,1.859740422321708,-15.779090680279426,-0.0719926507405063,0.01859740422321708,-0.04323038542542308
2026-09-04,2026-09-08,put,739.0,0.04,0.05,0.05,307.0,849.0,773.17,100,0.045,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0452014465094418,True,,0.1843605842188707,,0.0,738.6761257858359,good,0.1806738284363856,0.1833221544100451,0.1857737150483094,ok,put,0.9558049188735688,-0.00863397207339989,0.001579559935352267,1.8970036996593127,-15.678043252785189,-0.07362769047351385,0.018970036996593127,-0.04295354315831559
2026-09-04,2026-09-08,put,740.0,0.05,0.06,0.04,3360.0,1250.0,773.17,100,0.055,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0438491812594281,True,,0.1842029499440718,,0.0,739.6756875257355,good,0.1809005039814261,0.183141163849305,0.185246922659286,ok,put,0.9570982949478224,-0.010368070544122998,0.0018555549131959378,2.2262651965738973,-18.375701602778864,-0.08842609071562386,0.022262651965738973,-0.05034438795281881
2026-09-04,2026-09-08,put,741.0,0.05,0.06,0.05,83.0,539.0,773.17,100,0.055,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0424987421615566,True,,0.1792785999966079,,0.0,740.6752492656351,good,0.1760194526130962,0.1782122627610049,0.1802733339043287,ok,put,0.9583916710220765,-0.01061667751405717,0.0019466575302673136,2.272711211761988,-18.247326543226457,-0.09053188752494797,0.02272711211761988,-0.0499926754608944
2026-09-04,2026-09-08,put,742.0,0.05,0.06,0.06,162.0,594.0,773.17,100,0.055,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0411501242902632,True,,0.1743457158927027,,0.0,741.6748110055348,good,0.1711300157166986,0.1732746804997066,0.175290794087038,ok,put,0.95968504709633,-0.010878482554114926,0.0020450477279336868,2.3214304179066443,-18.114828732804302,-0.09274947619963045,0.023214304179066444,-0.04962966776110768
2026-09-04,2026-09-08,put,743.0,0.06,0.07,0.07,64.0,914.0,773.17,100,0.065,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0398033227398844,True,,0.173255014359366,,0.0,742.6743727454344,good,0.170298685511655,0.172161970166728,0.1739317606422912,ok,put,0.960978423170584,-0.01272278266287299,0.002357893599797547,2.6593686417509685,-20.61113349430976,-0.10848132793992274,0.026593686417509685,-0.05646885888851989
2026-09-04,2026-09-08,put,744.0,0.06,0.07,0.07,141.0,1203.0,773.17,100,0.065,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0384583326245517,True,,0.1682151085926866,,0.0,743.673934485334,good,0.1652963448049092,0.1671168317867013,0.1688462106142297,ok,put,0.9622717992448376,-0.013053625583920788,0.0024836091652414025,2.719071096417301,-20.447042787818784,-0.11128369342843433,0.02719071096417301,-0.05601929530909256
2026-09-04,2026-09-08,put,745.0,0.06,0.07,0.07,1473.0,1507.0,773.17,100,0.065,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.037115149078084,True,,0.163164137143064,,0.0,744.6734962252337,good,0.1602830591742331,0.162060444085878,0.1637491267501257,ok,put,0.9635651753190916,-0.01340371630834893,0.0026203343859075574,2.7819598414844413,-20.277183682943107,-0.11424909397373756,0.027819598414844413,-0.05555392789847427
2026-09-04,2026-09-08,put,746.0,0.07,0.08,0.07,1406.0,600.0,773.17,100,0.075,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0357737672538827,True,,0.1613366871986794,,0.0,745.6730579651334,good,0.1586396975935587,0.1602115723280679,0.1617162454516557,ok,put,0.9648585513933454,-0.01539830307141797,0.0029868768727888515,3.134933398262523,-22.57906450022104,-0.13125393198108282,0.03134933398262523,-0.0618604506855371
2026-09-04,2026-09-08,put,747.0,0.07,0.08,0.07,680.0,488.0,773.17,100,0.075,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0344341823248263,True,,0.1561809043259454,,0.0,746.672619705033,good,0.1535170505364385,0.1550497314933639,0.1565170941762931,ok,put,0.9661519274675991,-0.015836684302447487,0.00316155874937001,3.2113629371730843,-22.371947015792497,-0.13496718533768734,0.032113629371730845,-0.06129300552271917
2026-09-04,2026-09-08,put,748.0,0.08,0.09,0.09,303.0,1085.0,773.17,100,0.0849999999999999,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0330963894831663,True,,0.1538283287355352,,0.0,747.6721814449327,good,0.1513031423007673,0.1526761989624582,0.1539982563021452,ok,put,0.967445303541853,-0.017954432933024955,0.003574489012853918,3.575217121998897,-24.512508109332025,-0.15301525133116772,0.03575217121998897,-0.06715755646392335
2026-09-04,2026-09-08,put,749.0,0.08,0.09,0.08,315.0,862.0,773.17,100,0.0849999999999999,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0317603839404241,True,,0.148569042925426,,0.0,748.6717431848323,good,0.1460733092570418,0.1474101186147872,0.1486974544429622,ok,put,0.9687386796161068,-0.01849988623784691,0.003797812799967007,3.6675662316134092,-24.262807844384007,-0.15763544348829764,0.03667566231613409,-0.06647344614899728
2026-09-04,2026-09-08,put,750.0,0.09,0.1,0.09,4883.0,860.0,773.17,100,0.095,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0304261609272874,True,,0.145767634967464,,0.0,749.6713049247319,good,0.1433789314412699,0.1445878152474177,0.1457571788654057,ok,put,0.9700320556903608,-0.020773295045809072,0.0042724065059874744,4.046889806647215,-26.243277980462146,-0.17700200966262383,0.04046889806647215,-0.07189939172729355
2026-09-04,2026-09-08,put,751.0,0.1,0.11,0.1,637.0,550.0,773.17,100,0.105,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0290937156935089,True,,0.1426549712752985,,0.0,750.6708666646316,good,0.1403529020362094,0.1414545595917356,0.142524055996666,ok,put,0.9713254317646144,-0.02313817689159882,0.004783258581313146,4.432593712376183,-28.10246180236505,-0.19714338698775194,0.04432593712376183,-0.07699304603387684
2026-09-04,2026-09-08,put,752.0,0.11,0.12,0.12,639.0,581.0,773.17,100,0.1149999999999999,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0277630435078038,True,,0.1392667801498635,,0.0,751.6704284045312,good,0.1370358557948389,0.1380458684448048,0.1390293178875868,ok,put,0.9726188078388682,-0.02561004971869448,0.005337387884216712,4.826911036664477,-29.842753972842566,-0.21819101777347047,0.04826911036664477,-0.08176096978860976
2026-09-04,2026-09-08,put,753.0,0.12,0.13,0.13,1565.0,923.0,773.17,100,0.125,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.02643413965775,True,,0.1356300239496815,,0.0,752.6699901444308,good,0.133458116450628,0.1343885263726199,0.1352967335832659,ok,put,0.973912183913122,-0.028205880617662205,0.00594284941100916,5.232075871704721,-31.46499216411794,-0.2402886193073627,0.05232075871704721,-0.08620545798388476
2026-09-04,2026-09-08,put,754.0,0.14,0.15,0.14,677.0,927.0,773.17,100,0.145,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0251069994496875,True,,0.1334414033882951,,0.0,753.6695518843305,good,0.1313445382047013,0.1321685081588589,0.1329759012814071,ok,put,0.975205559987376,-0.03261097009948987,0.006814799341347178,5.900627195622803,-34.87041065410325,-0.2778212681002011,0.05900627195622803,-0.0955353716550774
2026-09-04,2026-09-08,put,755.0,0.15,0.16,0.17,2090.0,1413.0,773.17,100,0.155,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0237816182086188,True,,0.1292474159656217,,0.0,754.6691136242301,good,0.1271867230454335,0.127953604809848,0.1287062645559568,ok,put,0.9764989360616296,-0.0355317850616739,0.007553737406491116,6.33186322032453,-36.18959200560915,-0.30267160527273296,0.06331863220324531,-0.0991495671386552
2026-09-04,2026-09-08,put,756.0,0.18,0.19,0.17,877.0,1033.0,773.17,100,0.185,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0224579912781106,True,,0.1276264534793608,,0.0,755.6686753641297,good,0.1256229889660208,0.1262924796821578,0.1269518831942778,ok,put,0.9777923121358836,-0.0419472582462134,0.008761379021926655,7.248815981217688,-40.85324858477825,-0.35734291013875946,0.07248815981217688,-0.11192670845144725
2026-09-04,2026-09-08,put,757.0,0.2,0.21,0.2,541.0,656.0,773.17,100,0.205,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0211361140201948,True,,0.1241253124348174,,0.0,756.6682371040295,good,0.122149991930622,0.1227607344671912,0.123363366513913,ok,put,0.9790856882101372,-0.04696558928986456,0.009872693835238474,7.93984936706723,-43.44626019195784,-0.4000699466332642,0.0793984936706723,-0.11903084984098039
2026-09-04,2026-09-08,put,758.0,0.23,0.24,0.24,1518.0,670.0,773.17,100,0.235,0.0099999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0198159818152719,True,,0.1213912294426793,,0.0,757.6677988439291,good,0.1194403139598894,0.1199875445695227,0.1205286330700925,ok,put,0.9803790642843913,-0.0538807041280903,0.011269336134739467,8.858325099721652,-47.318950313463084,-0.4589734069520099,0.08858325099721652,-0.12964095976291257
2026-09-04,2026-09-08,put,759.0,0.26,0.27,0.27,2258.0,1210.0,773.17,100,0.265,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0184975900620136,True,,0.1181507710849061,,0.0,758.6673605838287,good,0.1162125642668276,0.116707841444955,0.1171983469616291,ok,put,0.981672440358645,-0.061139745093690044,0.012797284186585798,9.784417301177255,-50.76639223385464,-0.5207900525666866,0.09784417301177255,-0.1390860061201497
2026-09-04,2026-09-08,put,760.0,0.31,0.32,0.32,6351.0,1687.0,773.17,100,0.315,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0171809341772667,True,,0.1162448791768158,,0.0,759.6669223237284,good,0.1143112290264323,0.1147483408757021,0.1151820727655919,ok,put,0.9829658164328988,-0.07189109431659567,0.014755252425947897,11.092008005163775,-56.50274172607318,-0.6124077727774612,0.11092008005163775,-0.1548020321262279
2026-09-04,2026-09-08,put,761.0,0.36,0.37,0.37,4661.0,1551.0,773.17,100,0.365,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0158660095959578,True,,0.1135982573729709,,0.0,760.666484063628,good,0.1116565135963739,0.1120483337632123,0.112437663006903,ok,put,0.9842591925071524,-0.08307371398406838,0.01686480858873539,12.379523681086537,-61.47440031739972,-0.7076785221457832,0.12379523681086538,-0.1684230145682184
2026-09-04,2026-09-08,put,762.0,0.42,0.43,0.42,2293.0,1045.0,773.17,100,0.425,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0145528117709973,True,,0.1110264095880443,,0.0,761.6660458035276,good,0.1090650203225873,0.1094163911306409,0.1097659499003606,ok,put,0.9855525685814064,-0.09627506630072218,0.01927252508952521,13.814593875910983,-66.8638144968663,-0.8201586592442954,0.13814593875910983,-0.18318853286812684
2026-09-04,2026-09-08,put,763.0,0.49,0.5,0.5,3471.0,807.0,773.17,100,0.495,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0132413361731865,True,,0.1083985089632009,,0.0,762.6656075434273,good,0.1064055665278166,0.106721624767842,0.1070363736171944,ok,put,0.9868459446556602,-0.11155449086018829,0.02198768841694261,15.37266341430033,-72.41840155082139,-0.9503508175813891,0.1537266341430033,-0.19840657959129146
2026-09-04,2026-09-08,put,764.0,0.58,0.59,0.59,3314.0,935.0,773.17,100,0.585,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.011931578291123,True,,0.1061860319935388,,0.0,763.6651692833269,good,0.1041465439668628,0.1044302766111918,0.1047130939622646,ok,put,0.988139320729914,-0.13029733520522976,0.025066113360525367,17.148673969671194,-78.86415113626298,-1.1100993720755081,0.17148673969671194,-0.2160661674966109
2026-09-04,2026-09-08,put,765.0,0.69,0.7,0.69,8620.0,1723.0,773.17,100,0.695,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0106235336311078,True,,0.1041440775414309,,0.0,764.6647310232265,good,0.1020421305278257,0.1022976886443366,0.1025526200334775,ok,put,0.9894326968041678,-0.15242887150798362,0.0284609108847658,19.073558799399937,-85.69635790484934,-1.2987713554254676,0.19073558799399937,-0.23478454220506667
2026-09-04,2026-09-08,put,766.0,0.81,0.83,0.82,4799.0,890.0,773.17,100,0.8200000000000001,0.0199999999999999,True,,4.0,0.010958904109589,773.4072830881462,-0.0093171977170523,True,,0.1018539778888761,,0.0,765.6642927631262,good,0.0994419377397929,0.0999066075259361,0.1003695684379418,ok,put,0.9907260728784216,-0.17735968949847397,0.03214764408232728,21.0407143036024,-92.03783880877373,-1.5113192728271525,0.210407143036024,-0.252158462489791
2026-09-04,2026-09-08,put,767.0,0.97,0.98,0.96,6330.0,741.0,773.17,100,0.975,0.01,True,,4.0,0.010958904109589,773.4072830881462,-0.0080125660903874,True,,0.0998760392951623,,0.0,766.6638545030258,good,0.0975982429722474,0.0978100566746277,0.098021589870712,ok,put,0.9920194489526756,-0.2067704881478058,0.03607119852342821,23.113259702938755,-98.63145763234166,-1.7621442109673227,0.23113259702938754,-0.2702231715954566
2026-09-04,2026-09-08,put,768.0,1.14,1.16,1.16,9555.0,325.0,773.17,100,1.15,0.02,True,,4.0,0.010958904109589,773.4072830881462,-0.0067096343099714,True,,0.0975937618350782,,0.0,767.6634162429255,good,0.0950025097084107,0.0953932339058269,0.0957832369922996,ok,put,0.9933128250269292,-0.2395754192191519,0.040221814609023354,25.1360104205094,-104.16958189801773,-2.0419386898868717,0.251360104205094,-0.28539611478908966
